BallUniqueID,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,IsBowlerWicket,BallName,CommentStrikers,IsExtra,IsMaiden,BowlTypeName,ShotType,IsBouncer,BallCount,TotalRuns,BOWLING_LINE_ID,BOWLING_LENGTH_ID,IsFifty,IsHundred,IsHattrick
327522,4,1046,1,35,Gujarat Titans,Sai Sudharsan,Maheesh Theekshana,,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,14.4,Maheesh Theekshana TO Sai Sudharsan,0,0,CARROM BALL,STEP DOWN STRAIGHT DRIVE,0,4,137,Off stump,Good Length,0,0,0
327523,5,1046,1,35,Gujarat Titans,Sai Sudharsan,Maheesh Theekshana,,15,5,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,14.5,Maheesh Theekshana TO Sai Sudharsan,0,0,CARROM BALL,SLOG SWEEP,0,5,143,Leg stump,Good Length,0,0,0
327524,6,1046,1,35,Gujarat Titans,Sai Sudharsan,Maheesh Theekshana,,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,14.6,Maheesh Theekshana TO Sai Sudharsan,0,0,CARROM BALL,FORWARD DEFENCE,0,6,143,Leg stump,Good Length,0,0,0
327525,1,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,16,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,15.1,Matheesha Pathirana TO Hardik Pandya,0,0,ANGLED IN,FRONTFOOT OFF DRIVE,0,1,144,Off stump,Full Length,0,0,0
327526,2,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,15.2,Matheesha Pathirana TO Sai Sudharsan,0,0,ANGLED ACROSS,FRONTFOOT OFF DRIVE,0,2,144,Outside Off stump,Full Length,0,0,0
327527,3,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,16,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,15.3,Matheesha Pathirana TO Sai Sudharsan,0,0,ANGLED ACROSS,FRONTFOOT SQUARE DRIVE,0,3,148,Outside Off stump,Full Toss,0,0,0
327528,4,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,16,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,15.4,Matheesha Pathirana TO Sai Sudharsan,0,0,STRAIGHT BALL,FRONTFOOT ON DRIVE,0,4,152,Leg stump,Good Length,0,0,0
327529,5,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,16,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,15.5,Matheesha Pathirana TO Sai Sudharsan,0,0,OFF CUTTER,LATE CUT,0,5,153,Off stump,Good Length,0,0,0
327530,6,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,15.6,Matheesha Pathirana TO Hardik Pandya,0,0,BOUNCER,LEFT ALONE,1,6,153,Outside Off stump,Short Length,0,0,0
327531,1,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,17,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,16.1,Tushar Deshpande TO Sai Sudharsan,0,0,ANGLED ACROSS,SCOOP,0,1,159,Outside Off stump,Full Length,0,0,0
327532,2,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,17,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.2,Tushar Deshpande TO Sai Sudharsan,0,0,OFF CUTTER,FRONTFOOT COVERDRIVE,0,2,163,Outside Off stump,Good Length,0,0,0
327533,3,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,17,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.3,Tushar Deshpande TO Sai Sudharsan,0,0,OFF CUTTER,LOFTED OFF DRIVE,0,3,167,Outside Off stump,Good Length,0,0,0
327534,4,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,17,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,16.4,Tushar Deshpande TO Sai Sudharsan,0,0,ANGLED ACROSS,LOFTED COVER DRIVE,0,4,171,Outside Off stump,Full Length,0,0,0
327535,5,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,17,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.5,Tushar Deshpande TO Sai Sudharsan,0,0,ANGLED ACROSS,SCOOP,0,5,172,Outside Off stump,Yorker,0,0,0
327536,6,1046,1,35,Gujarat Titans,Hardik Pandya,Tushar Deshpande,,17,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.6,Tushar Deshpande TO Hardik Pandya,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,6,173,Leg stump,Full Toss,0,0,0
327537,1,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.1,Matheesha Pathirana TO Hardik Pandya,0,0,ANGLED ACROSS,FRONTFOOT SQUARE DRIVE,0,1,174,Outside Off stump,Full Length,0,0,0
327538,2,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,18,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,17.2,Matheesha Pathirana TO Sai Sudharsan,0,0,ANGLED IN,FRONTFOOT STRAIGHT DRIVE,0,2,176,Off stump,Full Toss,0,0,0
327539,3,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,18,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.3,Matheesha Pathirana TO Sai Sudharsan,0,0,STRAIGHT BALL,FRONTFOOT STRAIGHT DRIVE,0,3,177,Outside Off stump,Full Toss,0,0,0
327540,4,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,18,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,17.4,Matheesha Pathirana TO Hardik Pandya,0,0,ANGLED ACROSS,FRONTFOOT OFF DRIVE,0,4,179,Outside Off stump,Good Length,0,0,0
327541,5,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,18,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,17.5,Matheesha Pathirana TO Hardik Pandya,0,0,ANGLED ACROSS,FRONTFOOT COVERDRIVE,0,5,181,Outside Off stump,Full Length,0,0,0
327542,6,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,18,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.6,Matheesha Pathirana TO Hardik Pandya,0,0,ANGLED ACROSS,FRONTFOOT COVERDRIVE,0,6,182,Outside Off stump,Good Length,0,0,0
327543,1,1046,1,35,Gujarat Titans,Hardik Pandya,Tushar Deshpande,,19,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,18.1,Tushar Deshpande TO Hardik Pandya,0,0,OFF CUTTER,LOFTED COVER DRIVE,0,1,188,Outside Off stump,Full Length,0,0,0
327544,2,1046,1,35,Gujarat Titans,Hardik Pandya,Tushar Deshpande,,19,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,18.2,Tushar Deshpande TO Hardik Pandya,0,0,ANGLED ACROSS,LOFTED OFF DRIVE,0,2,188,Outside Off stump,Full Toss,0,0,0
327545,3,1046,1,35,Gujarat Titans,Hardik Pandya,Tushar Deshpande,,19,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.3,Tushar Deshpande TO Hardik Pandya,0,0,ANGLED ACROSS,FORWARD PUSH,0,3,189,Outside Off stump,Yorker,0,0,0
327546,4,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,19,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,18.4,Tushar Deshpande TO Sai Sudharsan,0,0,ANGLED ACROSS,LOFTED ON DRIVE,0,4,193,Off stump,Full Length,0,0,0
327547,5,1046,1,35,Gujarat Titans,Sai Sudharsan,Tushar Deshpande,,19,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.5,Tushar Deshpande TO Sai Sudharsan,0,0,OFF CUTTER,FRONTFOOT PULL SHOT,0,5,194,Leg stump,Good Length,0,0,0
327548,6,1046,1,35,Gujarat Titans,Hardik Pandya,Tushar Deshpande,,19,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,18.6,Tushar Deshpande TO Hardik Pandya,0,0,ANGLED ACROSS,LOFTED ON DRIVE,0,6,200,Outside Off stump,Full Toss,0,0,0
327549,1,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,20,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,19.1,Matheesha Pathirana TO Sai Sudharsan,0,0,ANGLED ACROSS,LOFTED COVER DRIVE,0,1,206,Outside Off stump,Good Length,0,0,0
327550,2,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,20,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,19.2,Matheesha Pathirana TO Sai Sudharsan,0,0,ANGLED IN,LOFTED ON DRIVE,0,2,212,Outside Off stump,Full Length,0,0,0
327551,3,1046,1,35,Gujarat Titans,Sai Sudharsan,Matheesha Pathirana,,20,3,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,1,19.3,Matheesha Pathirana TO Sai Sudharsan,0,0,OFF CUTTER,FRONTFOOT ON DRIVE,0,3,212,Middle stump,Yorker,0,0,0
327552,4,1046,1,35,Gujarat Titans,Rashid Khan,Matheesha Pathirana,,20,4,1 (BY),0,0,0,0,1,1,0,0,1,0,0,0,0,,0,19.4,Matheesha Pathirana TO Rashid Khan,1,0,OFF CUTTER,SLOG SHOT,0,4,213,Outside Off stump,Good Length,0,0,0
327553,5,1046,1,35,Gujarat Titans,Hardik Pandya,Matheesha Pathirana,,20,5,1 (LB),0,0,0,0,1,1,0,0,0,1,0,0,0,,0,19.5,Matheesha Pathirana TO Hardik Pandya,1,0,STRAIGHT BALL,LOFTED ON DRIVE,0,5,214,Outside Off stump,Good Length,0,0,0
327554,6,1046,1,35,Gujarat Titans,Rashid Khan,Matheesha Pathirana,,20,6,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,19.6,Matheesha Pathirana TO Rashid Khan,0,0,OFF CUTTER,LOFTED ON DRIVE,0,6,214,Outside Off stump,Good Length,0,0,0
327191,1,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.1,Jason Behrendorff TO Wriddhiman Saha,0,0,ANGLED ACROSS,LEFT ALONE,0,1,0,Outside Off stump,Good Length,0,0,0
327192,2,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.2,Jason Behrendorff TO Wriddhiman Saha,0,0,ANGLED ACROSS,FORWARD DEFENCE,0,2,0,Outside Off stump,Good Length,0,0,0
327193,3,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.3,Jason Behrendorff TO Wriddhiman Saha,0,0,INSWINGER,FORWARD DEFENCE,0,3,1,Leg stump,Good Length,0,0,0
327194,4,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.4,Jason Behrendorff TO Shubman Gill,0,0,ANGLED ACROSS,FRONTFOOT PULL SHOT,0,4,2,Leg stump,Short of Good Length,0,0,0
327195,5,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.5,Jason Behrendorff TO Wriddhiman Saha,0,0,INSWINGER,FORWARD DEFENCE,0,5,2,Leg stump,Good Length,0,0,0
327196,6,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.6,Jason Behrendorff TO Wriddhiman Saha,0,0,INSWINGER,FRONTFOOT FLICK,0,6,3,Leg stump,Short of Good Length,0,0,0
327197,1,1045,1,35,Gujarat Titans,Wriddhiman Saha,Cameron Green,,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1.1,Cameron Green TO Wriddhiman Saha,0,0,OUTSWINGER,FORWARD DEFENCE,0,1,3,Off stump,Good Length,0,0,0
327198,2,1045,1,35,Gujarat Titans,Wriddhiman Saha,Cameron Green,,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.2,Cameron Green TO Wriddhiman Saha,0,0,ANGLED IN,LEG GLANCE,0,2,4,Outside Off stump,Short of Good Length,0,0,0
327199,3,1045,1,35,Gujarat Titans,Shubman Gill,Cameron Green,,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,0,1.3,Cameron Green TO Shubman Gill,0,0,OUTSWINGER,BACKFOOT COVERDRIVE,0,3,7,Off stump,Short of Good Length,0,0,0
327200,4,1045,1,35,Gujarat Titans,Wriddhiman Saha,Cameron Green,,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.4,Cameron Green TO Wriddhiman Saha,0,0,ANGLED IN,BACKFOOT DEFENCE,0,4,8,Outside Off stump,Short of Good Length,0,0,0
327201,5,1045,1,35,Gujarat Titans,Shubman Gill,Cameron Green,,2,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,1.5,Cameron Green TO Shubman Gill,0,0,ANGLED IN,FRONTFOOT FLICK,0,5,12,Off stump,Full Length,0,0,0
327202,6,1045,1,35,Gujarat Titans,Shubman Gill,Cameron Green,,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.6,Cameron Green TO Shubman Gill,0,0,OUTSWINGER,GLIDE,0,6,13,Outside Off stump,Short of Good Length,0,0,0
327203,1,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.1,Jason Behrendorff TO Shubman Gill,0,0,INSWINGER,FRONTFOOT ON DRIVE,0,1,13,Off stump,Good Length,0,0,0
327204,2,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,Jason Behrendorff TO Shubman Gill,0,0,ANGLED ACROSS,LOFTED COVER DRIVE,0,2,14,Off stump,Good Length,0,0,0
327205,3,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,3,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,2.3,Jason Behrendorff TO Wriddhiman Saha,0,0,INSWINGER,LOFTED ON DRIVE,0,3,18,Leg stump,Good Length,0,0,0
327206,4,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,2.4,Jason Behrendorff TO Wriddhiman Saha,0,0,STRAIGHT BALL,BACKFOOT PUSH,0,4,19,Outside Leg stump,Good Length,0,0,0
327207,5,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,Jason Behrendorff TO Shubman Gill,0,0,OFF CUTTER,FORWARD DEFENCE,0,5,20,Off stump,Good Length,0,0,0
327208,6,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.6,Jason Behrendorff TO Wriddhiman Saha,0,0,ANGLED ACROSS,GLIDE,0,6,20,Leg stump,Good Length,0,0,0
327209,1,1045,1,35,Gujarat Titans,Shubman Gill,Akash Madhwal,,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,3.1,Akash Madhwal TO Shubman Gill,0,0,STRAIGHT BALL,FRONTFOOT COVERDRIVE,0,1,22,Outside Off stump,Good Length,0,0,0
327210,2,1045,1,35,Gujarat Titans,Shubman Gill,Akash Madhwal,,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.2,Akash Madhwal TO Shubman Gill,0,0,NIPPED AWAY,FRONTFOOT PULL SHOT,0,2,22,Outside Off stump,Short of Good Length,0,0,0
327211,3,1045,1,35,Gujarat Titans,Shubman Gill,Akash Madhwal,,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.3,Akash Madhwal TO Shubman Gill,0,0,ANGLED IN,FORWARD PUSH,0,3,22,Outside Off stump,Good Length,0,0,0
327212,4,1045,1,35,Gujarat Titans,Shubman Gill,Akash Madhwal,,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,3.4,Akash Madhwal TO Shubman Gill,0,0,NIPPED AWAY,FORWARD PUSH,0,4,23,Outside Off stump,Good Length,0,0,0
327213,5,1045,1,35,Gujarat Titans,Wriddhiman Saha,Akash Madhwal,,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.5,Akash Madhwal TO Wriddhiman Saha,0,0,BOUNCER,BACKFOOT PULL SHOT,1,5,23,Outside Off stump,Short Length,0,0,0
327214,6,1045,1,35,Gujarat Titans,Wriddhiman Saha,Akash Madhwal,,4,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,3.6,Akash Madhwal TO Wriddhiman Saha,0,0,ANGLED IN,LOFTED COVER DRIVE,0,6,27,Outside Off stump,Good Length,0,0,0
327215,1,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4.1,Jason Behrendorff TO Shubman Gill,0,0,ANGLED IN,FRONTFOOT COVERDRIVE,0,1,27,Outside Off stump,Good Length,0,0,0
327216,2,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,5,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.2,Jason Behrendorff TO Shubman Gill,0,0,ANGLED IN,LEG GLANCE,0,2,31,Outside Off stump,Short of Good Length,0,0,0
327217,3,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.3,Jason Behrendorff TO Shubman Gill,0,0,ANGLED IN,FRONTFOOT PULL SHOT,0,3,32,Outside Off stump,Short of Good Length,0,0,0
327218,4,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.4,Jason Behrendorff TO Wriddhiman Saha,0,0,OFF CUTTER,BACKFOOT DEFENCE,0,4,33,Leg stump,Short of Good Length,0,0,0
327219,5,1045,1,35,Gujarat Titans,Shubman Gill,Jason Behrendorff,,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.5,Jason Behrendorff TO Shubman Gill,0,0,ANGLED IN,STEP DOWN FLICK,0,5,34,Off stump,Short of Good Length,0,0,0
327220,6,1045,1,35,Gujarat Titans,Wriddhiman Saha,Jason Behrendorff,,5,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.6,Jason Behrendorff TO Wriddhiman Saha,0,0,ANGLED ACROSS,BACKFOOT PULL SHOT,0,6,38,Outside Leg stump,Short of Good Length,0,0,0
327221,1,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.1,Chris Jordan TO Shubman Gill,0,0,OFF CUTTER,FRONTFOOT COVERDRIVE,0,1,38,Outside Off stump,Good Length,0,0,0
327222,2,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,2,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,5.2,Chris Jordan TO Shubman Gill,1,0,ANGLED IN,FRONTFOOT PULL SHOT,0,2,39,Outside Leg stump,Good Length,0,0,0
327223,3,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,2,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,5.2,Chris Jordan TO Shubman Gill,0,0,LEGCUTTER,FRONTFOOT PULL SHOT,0,3,45,Outside Off stump,Short of Good Length,0,0,0
327224,4,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.3,Chris Jordan TO Shubman Gill,0,0,STRAIGHT BALL,FRONTFOOT COVERDRIVE,0,4,49,Outside Off stump,Good Length,0,0,0
327225,5,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.4,Chris Jordan TO Shubman Gill,0,0,STRAIGHT BALL,CUT SHOT,0,5,49,Outside Off stump,Good Length,0,0,0
327226,6,1045,1,35,Gujarat Titans,Shubman Gill,Chris Jordan,,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,5.5,Chris Jordan TO Shubman Gill,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,6,50,Off stump,Good Length,1,0,0
327227,7,1045,1,35,Gujarat Titans,Wriddhiman Saha,Chris Jordan,,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.6,Chris Jordan TO Wriddhiman Saha,0,0,ANGLED IN,BACKFOOT PUSH,0,7,50,Outside Off stump,Good Length,0,0,0
327228,1,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,7,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,6.1,Piyush Chawla TO Shubman Gill,0,0,GOOGLY,BACKFOOT PUSH,0,1,52,Off stump,Good Length,0,0,0
327229,2,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.2,Piyush Chawla TO Shubman Gill,0,0,GOOGLY,LEG GLANCE,0,2,53,Off stump,Good Length,0,0,0
327230,3,1045,1,35,Gujarat Titans,Wriddhiman Saha,Piyush Chawla,,7,3,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,1,Stumped,1,6.3,Piyush Chawla TO Wriddhiman Saha,1,0,LEG SPIN,STEP DOWN DEFENCE,0,3,54,Outside Leg stump,Good Length,0,0,0
327231,4,1045,1,35,Gujarat Titans,Sai Sudharsan,Piyush Chawla,,7,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,6.3,Piyush Chawla TO Sai Sudharsan,0,0,LEG SPIN,FRONTFOOT COVERDRIVE,0,4,56,Outside Off stump,Full Length,0,0,0
327232,5,1045,1,35,Gujarat Titans,Sai Sudharsan,Piyush Chawla,,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.4,Piyush Chawla TO Sai Sudharsan,0,0,GOOGLY,FRONTFOOT OFF DRIVE,0,5,57,Off stump,Full Length,0,0,0
327233,6,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.5,Piyush Chawla TO Shubman Gill,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,6,58,Off stump,Good Length,0,0,0
327234,7,1045,1,35,Gujarat Titans,Sai Sudharsan,Piyush Chawla,,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.6,Piyush Chawla TO Sai Sudharsan,0,0,GOOGLY,BACKFOOT PUSH,0,7,59,Leg stump,Good Length,0,0,0
327235,1,1045,1,35,Gujarat Titans,Sai Sudharsan,Kumar Kartikeya Singh,,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.1,Kumar Kartikeya Singh TO Sai Sudharsan,0,0,ORTHODOX,BACKFOOT PUSH,0,1,60,Outside Off stump,Good Length,0,0,0
327236,2,1045,1,35,Gujarat Titans,Shubman Gill,Kumar Kartikeya Singh,,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.2,Kumar Kartikeya Singh TO Shubman Gill,0,0,ORTHODOX,BACKFOOT PULL SHOT,0,2,61,Leg stump,Good Length,0,0,0
327237,3,1045,1,35,Gujarat Titans,Sai Sudharsan,Kumar Kartikeya Singh,,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.3,Kumar Kartikeya Singh TO Sai Sudharsan,0,0,ORTHODOX,BACKFOOT PUSH,0,3,62,Outside Off stump,Good Length,0,0,0
327238,4,1045,1,35,Gujarat Titans,Shubman Gill,Kumar Kartikeya Singh,,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7.4,Kumar Kartikeya Singh TO Shubman Gill,0,0,ORTHODOX,STEP DOWN ON DRIVE,0,4,62,Leg stump,Good Length,0,0,0
327239,5,1045,1,35,Gujarat Titans,Shubman Gill,Kumar Kartikeya Singh,,8,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.5,Kumar Kartikeya Singh TO Shubman Gill,0,0,ARM BALL,BACKFOOT PULL SHOT,0,5,63,Outside Off stump,Short of Good Length,0,0,0
327240,6,1045,1,35,Gujarat Titans,Sai Sudharsan,Kumar Kartikeya Singh,,8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.6,Kumar Kartikeya Singh TO Sai Sudharsan,0,0,ORTHODOX,LEG GLANCE,0,6,64,Outside Off stump,Short of Good Length,0,0,0
327241,1,1045,1,35,Gujarat Titans,Sai Sudharsan,Piyush Chawla,,9,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,8.1,Piyush Chawla TO Sai Sudharsan,0,0,LEG SPIN,FRONTFOOT ON DRIVE,0,1,68,Off stump,Full Length,0,0,0
327242,2,1045,1,35,Gujarat Titans,Sai Sudharsan,Piyush Chawla,,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.2,Piyush Chawla TO Sai Sudharsan,0,0,GOOGLY,BACKFOOT PUSH,0,2,69,Leg stump,Good Length,0,0,0
327243,3,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,9,3,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,0,8.3,Piyush Chawla TO Shubman Gill,0,0,LEG SPIN,STEP DOWN LOFTED STRAIGHT DRIVE,0,3,75,Off stump,Good Length,0,0,0
327244,4,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,9,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,8.4,Piyush Chawla TO Shubman Gill,0,0,LEG SPIN,FRONTFOOT SQUARE DRIVE,0,4,77,Outside Off stump,Full Length,0,0,0
327245,5,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,9,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,8.5,Piyush Chawla TO Shubman Gill,0,0,LEG SPIN,FORWARD PUSH,0,5,79,Leg stump,Full Length,0,0,0
327246,6,1045,1,35,Gujarat Titans,Shubman Gill,Piyush Chawla,,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.6,Piyush Chawla TO Shubman Gill,0,0,LEG SPIN,FRONTFOOT COVERDRIVE,0,6,80,Outside Off stump,Full Length,0,0,0
327247,1,1045,1,35,Gujarat Titans,Shubman Gill,Kumar Kartikeya Singh,,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.1,Kumar Kartikeya Singh TO Shubman Gill,0,0,Knuckleball,BACKFOOT PUSH,0,1,81,Off stump,Good Length,0,0,0
